bagger,packer,S
bait,tantalise,S
bait,tantalize,S
bait,lure,S
bait,razz,S
bait,sweetener,S
bait,decoy,S
decoy,steerer,S
decoy,lure,S
lure,sweetener,S
lure,tempt,S
lure,entice,S
bakery,bakeshop,S
bakery,bakehouse,S
bakeshop,bakehouse,S
balance,proportion,S
balance,equilibrium,S
balance,counterweight,S
balance,equipoise,S
balance,counterpoise,S
balance,residuum,S
balance,libra,S
balance,remainder,S
balance,correspondence,S
balance,symmetry,S
balance,poise,S
balance,residue,S
balance,equaliser,S
balance,equilibrate,S
balance,counterbalance,S
balance,proportionality,S
balance,asymmetry,A
balance,imbalance,A
balance,unbalance,A
beam,shine,S
beam,send,S
beam,glow,S
beam,transmit,S
beam,broadcast,S
bale,basel,S
diamond,rhombus,S
diamond,infield,S
diamond,rhomb,S
diamond,outfield,A
cardiograph,electrocardiograph,S
balloon,inflate,S
balloon,billow,S
ballpark,park,S
park,commons,S
park,parkland,S
ballpoint,biro,S
balmoral,bluebonnet,S
band,striation,S
band,ring,S
band,isthmus,S
band,stripe,S
band,banding,S
band,stria,S
banding,striation,S
banding,ring,S
banding,stripe,S
banding,stria,S
stripe,chevron,S
stripe,stripes,S
stripe,streak,S
ring,surround,S
ring,halo,S
ring,telephone,S
ring,phone,S
ring,tintinnabulation,S
ring,knell,S
ring,environ,S
ring,border,S
ring,reverberate,S
ring,skirt,S
ring,pack,S
ring,gang,S
ring,annulus,S
ring,peal,S
ring,resound,S
ring,ringing,S
ring,doughnut,S
ring,hoop,S
bandage,bind,S
bandage,patch,S
patch,while,S
patch,speckle,S
patch,darn,S
patch,fleck,S
patch,piece,S
patch,dapple,S
patch,spell,S
patch,plot,S
patch,eyepatch,S
bandanna,bandana,S
bandoleer,bandolier,S
bangle,bauble,S
bangle,bracelet,S
bangle,novelty,S
bangle,trinket,S
bauble,novelty,S
bauble,trinket,S
novelty,knickknack,S
novelty,trinket,S
novelty,freshness,S
streamer,waft,S
streamer,pennant,S
bannister,banister,S
bannister,balusters,S
bannister,handrail,S
bannister,balustrade,S
banister,handrail,S
banister,balusters,S
banister,balustrade,S
balustrade,handrail,S
balustrade,balusters,S
balusters,baluster,S
balusters,handrail,S
baptistry,font,S
baptistry,baptistery,S
baptistery,font,S
font,typeface,S
font,fount,S
font,face,S
barbecue,barbeque,S
bard,caparison,S
barge,lighter,S
barge,flatboat,S
flatboat,lighter,S
lighter,weak,S
lighter,lightheaded,S
lighter,sluttish,S
lighter,promiscuous,S
lighter,idle,S
lighter,faint,S
lighter,clear,S
lighter,unclouded,S
lighter,lite,S
lighter,short,S
lighter,abstemious,S
lighter,igniter,S
lighter,wanton,S
lighter,swooning,S
lighter,loose,S
lighter,unaccented,S
lighter,tripping,S
lighter,wakeful,S
lighter,lightsome,S
lighter,scant,S
lighter,easy,S
lighter,clean,S
lighter,ignitor,S
bark,barque,S
barrack,gibe,S
barrack,inspire,S
barrack,flout,S
barrack,cheer,S
barrack,scoff,S
barrack,urge,S
barrack,exhort,S
barrack,jeer,S
barrel,cask,S
barricade,roadblock,S
barrier,roadblock,S
barroom,taproom,S
barroom,saloon,S
saloon,sedan,S
saloon,taproom,S
barrow,tumulus,S
barrow,wheelbarrow,S
pedestal,plinth,S
lumber,timber,S
infield,outfield,A
glove,mitt,S
mitt,manus,S
basement,cellar,S
basin,washbasin,S
basin,washstand,S
basin,lavatory,S
basin,watershed,S
hoop,wicket,S
sousaphone,tuba,S
baste,clobber,S
baste,batter,S
bastion,citadel,S
bathroom,lavatory,S
bathroom,john,S
baton,nightstick,S
baton,wand,S
baton,truncheon,S
wand,sceptre,S
wand,scepter,S
wand,verge,S
cage,coop,S
wagon,plough,S
wagon,waggon,S
wagon,wain,S
beacon,lighthouse,S
beacon,pharos,S
lighthouse,pharos,S
bead,beadwork,S
bead,beading,S
bead,pearl,S
beading,beadwork,S
beads,bead,S
beads,beadwork,S
beads,beading,S
beads,drop,S
beads,pearl,S
beanie,beany,S
bearskin,shako,S
bearskin,busby,S
busby,shako,S
bedclothes,bedding,S
bedding,retire,S
bedding,bang,S
bedding,screw,S
bedding,litter,S
bedding,fuck,S
bedding,jazz,S
bedding,love,S
bedding,hump,S
bedding,know,S
bedding,bonk,S
bedlam,madhouse,S
bedlam,pandemonium,S
bedlam,nuthouse,S
bedlam,chaos,S
bedlam,sanatorium,S
madhouse,nuthouse,S
madhouse,sanatorium,S
nuthouse,sanatorium,S
sanatorium,sanitarium,S
bedroom,bedchamber,S
bedroom,chamber,S
chamber,bedchamber,S
bedspread,bedcover,S
bedspread,counterpane,S
bedcover,counterpane,S
bedstead,bedframe,S
beehive,hive,S
beeper,pager,S
belfry,campanile,S
bell,buzzer,S
bell,doorbell,S
bell,campana,S
bell,gong,S
bell,chime,S
bell,toll,S
greybeard,graybeard,S
bellows,roar,S
bellows,roaring,S
bellows,holla,S
bellows,yowl,S
bellows,bellowing,S
bellows,holler,S
bellows,bawl,S
bellows,hollering,S
bellows,bellow,S
belting,belt,S
beltway,bypass,S
bypass,shunt,S
bench,terrace,S
bench,workbench,S
bench,judiciary,S
bend,crease,S
bend,crimp,S
bend,deform,S
bend,unbend,A
bend,straighten,A
bunk,bunkum,S
bunk,hogwash,S
bunk,meaninglessness,S
bunk,scarper,S
bunk,hokum,S
bunk,guff,S
bevel,cant,S
bevel,chamfer,S
cant,argot,S
cant,buzzword,S
cant,jargon,S
cant,patois,S
cant,chamfer,S
cant,slant,S
cant,lingo,S
chamfer,furrow,S
bicycle,cycle,S
bicycle,bike,S
bicycle,wheel,S
bike,wheel,S
bike,motorcycle,S
bike,cycle,S
wheel,cycle,S
cycle,oscillation,S
cycle,motorcycle,S
cycle,motorbike,S
cycle,hertz,S
thunder,roar,S
thunder,boom,S
thunder,skag,S
bilges,bilge,S
peak,efflorescence,S
peak,blossom,S
peak,vertex,S
peak,flower,S
peak,pinnacle,S
peak,eyeshade,S
peak,summit,S
peak,heyday,S
peak,bloom,S
peak,visor,S
peak,apex,S
peak,acme,S
peak,crown,S
peak,extremum,S
peak,height,S
peak,point,S
eyeshade,visor,S
billboard,hoarding,S
hoarding,stash,S
hoarding,accumulate,S
hoarding,cache,S
hoarding,compile,S
hoarding,hoard,S
hoarding,amass,S
hoarding,collect,S
blackboard,chalkboard,S
bladder,vesica,S
blade,steel,S
blade,brand,S
blade,sword,S
bleachers,bleacher,S
blender,liquidiser,S
blimp,sausage,S
screen,riddle,S
screen,sort,S
screen,sieve,S
screen,filmdom,S
impasse,deadlock,S
impasse,standstill,S
impasse,stalemate,S
blinker,winker,S
blinker,flasher,S
blinker,blinder,S
flasher,exhibitionist,S
bloomers,bungle,S
bloomers,bloomer,S
bloomers,pants,S
bloomers,pratfall,S
bloomers,boner,S
bloomers,knickers,S
bloomers,flub,S
bloomers,drawers,S
bloomers,botch,S
bloomers,blunder,S
bloomers,blooper,S
bloomers,fuckup,S
pants,heave,S
pants,pant,S
pants,knickers,S
pants,puff,S
pants,gasp,S
pants,drawers,S
pants,trouser,S
drawers,drawer,S
drawers,shorts,S
drawers,knickers,S
drawers,draftsman,S
drawers,boxers,S
knickers,breeches,S
knickers,knickerbockers,S
blowgun,blowpipe,S
blowtorch,torch,S
blowtorch,blowlamp,S
torch,flashlight,S
torch,blowlamp,S
bludgeon,club,S
board,table,S
board,room,S
board,plank,S
board,card,S
board,gameboard,S
board,panel,S
boards,table,S
boards,room,S
boards,board,S
boards,plank,S
boards,card,S
boards,gameboard,S
boards,panel,S
boater,leghorn,S
boater,boatman,S
boater,panama,S
boater,waterman,S
boater,sailor,S
leghorn,panama,S
leghorn,sailor,S
panama,sailor,S
sailor,crewman,S
bobber,cork,S
cork,uncork,A
bobbin,spool,S
bobsled,bobsleigh,S
bodkin,threader,S
bodkin,poniard,S
body,soundbox,S
body,torso,S
body,personify,S
body,consistence,S
body,consistency,S
bogy,bogie,S
bogy,bogey,S
bogie,bogey,S
boiler,kettle,S
bola,bolo,S
bollard,bitt,S
bollock,orchis,S
bollock,testicle,S
bollock,testis,S
bomb,fail,S
bomb,bombard,S
bomb,pass,A
bomber,wedge,S
bomber,grinder,S
bomber,hoagie,S
bomber,hero,S
bombshell,thunderbolt,S
bombshell,thunderclap,S
bones,castanets,S
bones,drum,S
bones,pearl,S
bones,ivory,S
bones,bone,S
bones,cram,S
bones,clappers,S
bones,swot,S
bones,debone,S
castanets,clappers,S
clappers,glossa,S
clappers,clapper,S
clappers,tongue,S
clappers,lingua,S
bonnet,cowling,S
bonnet,cowl,S
book,word,S
book,ledger,S
book,scripture,S
book,volume,S
book,quran,S
book,bible,S
book,leger,S
book,playscript,S
book,koran,S
book,reserve,S
book,script,S
volume,bulk,S
volume,intensity,S
volume,loudness,S
volume,softness,A
bookshop,bookstall,S
bookshop,bookstore,S
bookstore,bookstall,S
boom,gravy,S
boom,bunce,S
boom,nail,S
boom,expand,S
boom,roar,S
boom,bonanza,S
boom,thrive,S
boom,flourish,S
boom,windfall,S
boom,godsend,S
booster,shoplifter,S
booster,admirer,S
booster,promoter,S
booster,friend,S
booster,lifter,S
booster,protagonist,S
booster,plugger,S
booth,kiosk,S
booth,cubicle,S
cubicle,carrel,S
cubicle,kiosk,S
border,surround,S
border,abut,S
border,mete,S
border,margin,S
border,edge,S
border,butt,S
border,environ,S
border,skirt,S
border,perimeter,S
border,delimitation,S
border,adjoin,S
bore,caliber,S
bore,acquit,S
bore,contain,S
bore,wear,S
bore,endure,S
bore,calibre,S
bore,stomach,S
bore,expect,S
bore,dullard,S
bore,deport,S
bore,digest,S
bore,brook,S
bore,abide,S
bore,tire,S
bore,gauge,S
bore,have,S
bore,stand,S
bore,tolerate,S
bore,carry,S
bore,suffer,S
bore,bear,S
bore,deliver,S
bore,assume,S
bore,conduct,S
bore,yield,S
bore,comport,S
bore,support,S
bore,hold,S
bore,behave,S
bore,birth,S
bore,accept,S
bore,gestate,S
bottleneck,chokepoint,S
freighter,merchantman,S
bounty,amplitude,S
bouquet,corsage,S
bouquet,redolence,S
bouquet,fragrance,S
bouquet,sweetness,S
bouquet,posy,S
bouquet,nosegay,S
corsage,posy,S
corsage,nosegay,S
posy,nosegay,S
string,chain,S
string,drawstring,S
string,train,S
string,twine,S
string,thread,S
string,strand,S
bowler,derby,S
brace,stabilise,S
brace,arouse,S
brace,couplet,S
brace,yoke,S
brace,twosome,S
brace,stabilize,S
brace,dyad,S
brace,energize,S
brace,distich,S
brace,braces,S
brace,suspender,S
brace,poise,S
brace,stimulate,S
brace,energise,S
brace,couple,S
brace,pair,S
brace,twain,S
brace,sedate,A
braces,stabilise,S
braces,arouse,S
braces,couplet,S
braces,yoke,S
braces,twosome,S
braces,stabilize,S
braces,gallus,S
braces,dyad,S
braces,energize,S
braces,distich,S
braces,duet,S
braces,suspender,S
braces,poise,S
braces,stimulate,S
braces,energise,S
braces,bracing,S
braces,couple,S
braces,steady,S
braces,span,S
braces,pair,S
braces,twain,S
braces,sedate,A
bracelet,wristband,S
bracelet,watchband,S
braid,tress,S
braid,braiding,S
braid,plait,S
braid,lace,S
braiding,lace,S
braiding,plait,S
brake,bracken,S
shoe,horseshoe,S
brakes,bracken,S
brakes,brake,S
spur,prodding,S
spur,prod,S
spur,goading,S
spur,spurring,S
spur,goad,S
brass,cheek,S
brass,face,S
brass,plaque,S
brass,nerve,S
brass,boldness,S
brassiere,bandeau,S
knuckles,knuckle,S
breadbasket,tummy,S
breadbasket,stomach,S
breakwater,groyne,S
breakwater,seawall,S
breakwater,bulwark,S
breakwater,groin,S
breakwater,jetty,S
groin,groyne,S
groin,seawall,S
groin,bulwark,S
groin,jetty,S
groyne,seawall,S
groyne,bulwark,S
groyne,jetty,S
bulwark,jetty,S
bulwark,wall,S
bulwark,seawall,S
bulwark,rampart,S
seawall,jetty,S
breathalyzer,breathalyser,S
breechcloth,loincloth,S
breeches,breech,S
breeches,knickerbockers,S
briar,eglantine,S
briar,greenbrier,S
briar,brier,S
knickknack,whatnot,S
nosepiece,noseband,S
briefs,brief,S
briquette,briquet,S
broadcaster,spreader,S
brogan,brogue,S
brogan,clodhopper,S
brogue,clodhopper,S
brooch,broach,S
broach,initiate,S
broom,heather,S
peacemaker,conciliator,S
peacemaker,reconciler,S
peacemaker,pacifier,S
bubble,gurgle,S
bubble,babble,S
bubble,ripple,S
bubble,burble,S
bucket,pail,S
bucket,bucketful,S
buckle,crumple,S
buckle,warp,S
buckle,unbuckle,A
buckskins,buckskin,S
buffer,fender,S
buffer,cushion,S
buffer,pilot,S
buffer,cowcatcher,S
buffer,soften,S
buffer,polisher,S
fender,pilot,S
fender,cowcatcher,S
buffet,sideboard,S
buffet,batter,S
roadster,runabout,S
bugle,bugleweed,S
bulb,lightbulb,S
bulb,medulla,S
bulla,blister,S
bulla,bleb,S
bulldozer,dozer,S
bullfight,corrida,S
bundle,clump,S
bundle,megabucks,S
bundle,bunch,S
bundle,packet,S
bundle,sheaf,S
bundle,pack,S
bundle,package,S
bundle,cluster,S
bung,spile,S
spile,piling,S
bungalow,cottage,S
bunghole,arsehole,S
bunghole,asshole,S
bunghole,arse,S
bunker,dugout,S
dugout,pirogue,S
bunsen,etna,S
burette,buret,S
sepulcher,sepulture,S
sepulcher,sepulchre,S
sepulchre,sepulture,S
sepulture,inhumation,S
sepulture,entombment,S
sepulture,interment,S
burqa,burka,S
burlap,gunny,S
burthen,burden,S
burthen,weight,S
burthen,unburden,A
autobus,motorbus,S
autobus,jitney,S
autobus,motorcoach,S
autobus,coach,S
autobus,charabanc,S
coach,motorbus,S
coach,manager,S
coach,jitney,S
coach,tutor,S
coach,train,S
coach,handler,S
coach,motorcoach,S
coach,charabanc,S
charabanc,motorbus,S
charabanc,jitney,S
charabanc,motorcoach,S
jitney,motorbus,S
jitney,motorcoach,S
motorbus,motorcoach,S
jalopy,heap,S
heap,mess,S
heap,muckle,S
heap,mickle,S
heap,peck,S
heap,raft,S
heap,flock,S
heap,mountain,S
heap,cumulation,S
heap,cumulus,S
heap,passel,S
heap,slew,S
heap,batch,S
heap,stack,S
heap,spate,S
heap,hatful,S
bushing,bush,S
bustier,curvy,S
bustier,curvaceous,S
bustier,bosomy,S
bustier,busty,S
bustier,voluptuous,S
bustier,stacked,S
bustier,buxom,S
butt,target,S
butt,arse,S
butt,stooge,S
butt,abut,S
butt,backside,S
butt,stub,S
butt,edge,S
butt,fundament,S
butt,cigaret,S
butt,adjoin,S
butt,prat,S
butt,seat,S
butt,buns,S
butt,fanny,S
butt,laughingstock,S
butt,tush,S
butt,nates,S
butt,keister,S
butt,cigarette,S
butt,derriere,S
butt,buttocks,S
stub,counterfoil,S
button,clitoris,S
button,clit,S
button,unbutton,A
buttress,buttressing,S
buzzer,doorbell,S
taxi,taxicab,S
nightclub,nightspot,S
nightclub,club,S
club,guild,S
club,clubhouse,S
club,society,S
club,nightspot,S
club,lodge,S
club,gild,S
caboose,galley,S
caboose,cookhouse,S
cabinet,console,S
cabinet,locker,S
console,soothe,S
locker,footlocker,S
cable,telegraph,S
cable,cablegram,S
cable,wire,S
cache,stash,S
cache,hoard,S
caddy,caddie,S
cafe,coffeehouse,S
caftan,kaftan,S
coop,henhouse,S
caisson,coffer,S
caisson,cofferdam,S
caisson,lacuna,S
cake,patty,S
calabash,gourd,S
calculator,computer,S
calculator,reckoner,S
calculator,estimator,S
calculator,figurer,S
caldron,cauldron,S
caliper,calliper,S
cantonment,bivouac,S
bivouac,campground,S
bivouac,tent,S
bivouac,encamp,S
bivouac,campsite,S
canal,duct,S
canal,canalize,S
candelabrum,candelabra,S
candle,taper,S
candle,candela,S
taper,sharpen,S
taper,wick,S
taper,point,S
cane,lambast,S
cane,lambaste,S
cane,flog,S
canister,cannister,S
cannabis,marihuana,S
cannabis,ganja,S
cannabis,marijuana,S
cannabis,hemp,S
marijuana,marihuana,S
marijuana,ganja,S
marihuana,ganja,S
canvas,analyse,S
canvas,sheet,S
canvas,canvass,S
canvas,analyze,S
canvas,examine,S
canvass,analyse,S
canvass,sheet,S
canvass,analyze,S
canvass,examine,S
capacitor,condenser,S
capacitor,capacitance,S
capacitance,condenser,S
caparison,housing,S
caparison,trapping,S
trapping,housing,S
trapping,immobilize,S
trapping,trammel,S
trapping,trap,S
trapping,immobilise,S
trapping,snare,S
trapping,entrap,S
trapping,ensnare,S
housing,house,S
cape,ness,S
cape,mantle,S
mantle,mantelpiece,S
mantle,pallium,S
mantle,curtain,S
mantle,drape,S
mantle,pall,S
mantle,mantel,S
mantle,chimneypiece,S
mantle,mantlepiece,S
mantle,drapery,S
capstone,stretcher,S
capsule,encapsulate,S
capsule,abridgment,S
capsule,abridgement,S
auto,machine,S
auto,automobile,S
auto,motorcar,S
automobile,machine,S
automobile,motorcar,S
machine,motorcar,S
carafe,decanter,S
caravansary,caravanserai,S
caravansary,khan,S
caravanserai,khan,S
carburetor,carburettor,S
card,lineup,S
card,carte,S
card,menu,S
card,scorecard,S
card,placard,S
card,notice,S
cargo,payload,S
cargo,lading,S
lading,laden,S
lading,payload,S
lading,lade,S
lading,ladle,S
load,payload,S
load,debase,S
load,lade,S
load,warhead,S
load,onus,S
load,lode,S
load,incumbrance,S
payload,warhead,S
carousel,whirligig,S
carousel,carrousel,S
carrousel,whirligig,S
underlay,underlie,S
underlay,underlayment,S
equipage,materiel,S
carryall,holdall,S
carryall,tote,S
holdall,tote,S
cart,pushcart,S
cart,handcart,S
cartridge,magazine,S
extractor,separator,S
extractor,centrifuge,S
showcase,vitrine,S
cashbox,till,S
till,trough,S
cashmere,kashmir,S
register,file,S
register,registry,S
register,read,S
casing,encase,S
casing,incase,S
casket,coffin,S
catapult,sling,S
catapult,ballista,S
catapult,launcher,S
catapult,mangonel,S
catapult,slingshot,S
catapult,trebuchet,S
ballista,mangonel,S
ballista,trebuchet,S
mangonel,trebuchet,S
saber,sabre,S
ceiling,roof,S
cellblock,ward,S
cello,violoncello,S
censer,thurible,S
centre,gist,S
centre,pith,S
centre,heart,S
centre,focus,S
centre,meat,S
centre,core,S
centre,rivet,S
centre,essence,S
centre,marrow,S
centre,midpoint,S
centre,pore,S
centre,inwardness,S
centre,kernel,S
centre,concentrate,S
centerboard,centreboard,S
centerpiece,centrepiece,S
processor,mainframe,S
centrifuge,separator,S
cesspool,cesspit,S
cesspool,sink,S
cesspool,sump,S
cesspit,sink,S
cesspit,sump,S
sink,sump,S
sink,slump,S
sink,bury,S
sink,settle,S
sink,sinkhole,S
sink,subside,S
sink,source,A
chador,chadar,S
chaff,husk,S
chaff,shuck,S
chaff,stubble,S
chaff,josh,S
chain,range,S
chain,strand,S
chain,unchain,A
strand,fibril,S
strand,filament,S
strand,ground,S
mail,send,S
chaise,daybed,S
chaise,shay,S
chalice,goblet,S
chalk,meth,S
chalk,methamphetamine,S
chalk,shabu,S
chalk,glass,S
chalk,trash,S
chalk,methedrine,S
chancel,sanctuary,S
chancel,bema,S
sanctuary,asylum,S
sanctuary,bema,S
chap,feller,S
chap,fella,S
chap,gent,S
chap,crevice,S
chap,blighter,S
chap,fellow,S
chap,fissure,S
chap,cuss,S
chap,cranny,S
chap,bloke,S
charm,enchant,S
charm,fascinate,S
charm,enamour,S
charm,tempt,S
charm,captivate,S
charm,spell,S
charm,bewitch,S
charm,beguile,S
charm,trance,S
chart,graph,S
chassis,build,S
chassis,flesh,S
chassis,soma,S
chassis,physique,S
checker,chequer,S
chemise,teddy,S
chest,bureau,S
chest,dresser,S
chest,pectus,S
bureau,authority,S
bureau,dresser,S
dresser,vanity,S
chevron,stripes,S
commode,crapper,S
commode,stool,S
chime,gong,S
china,taiwan,S
china,chinaware,S
chlamys,perianth,S
chlorpromazine,thorazine,S
thorazine,chlorpromazine,S
wedge,grinder,S
wedge,cuneus,S
wedge,hoagie,S
wedge,lodge,S
wedge,hero,S
wedge,hacek,S
wedge,dislodge,A
choir,consort,S
choir,chorus,S
choke,scrag,S
choke,asphyxiate,S
choke,suffocate,S
choke,decease,S
choke,conk,S
choke,strangle,S
choke,fret,S
choke,perish,S
choke,expire,S
choke,congest,S
choke,croak,S
choke,unclog,A
choker,neckband,S
choker,strangler,S
chopine,platform,S
chuck,spew,S
chuck,eats,S
chuck,barf,S
chuck,puke,S
chuck,ditch,S
chuck,honk,S
chuck,regurgitate,S
chuck,upchuck,S
chuck,disgorge,S
churn,moil,S
churn,roil,S
churn,boil,S
chute,parachute,S
cigarette,cigaret,S
cinema,film,S
ciprofloxacin,cipro,S
breaker,surf,S
breaker,breakers,S
cistern,cisterna,S
cittern,citole,S
cittern,gittern,S
citole,gittern,S
civies,civvies,S
clack,tattle,S
clack,clap,S
clack,clatter,S
clack,gibber,S
clack,maunder,S
clack,blab,S
clack,prattle,S
clack,chatter,S
clack,piffle,S
clack,cluck,S
clack,palaver,S
clack,gabble,S
clack,twaddle,S
clack,blabber,S
clack,prate,S
clapper,lingua,S
clapper,tongue,S
clapper,glossa,S
tongue,glossa,S
tongue,lingua,S
tongue,knife,S
classroom,schoolroom,S
clavier,fingerboard,S
cleaners,cleaner,S
cleaners,cleanser,S
cleanser,cleaner,S
cleaner,fresh,S
cleaner,sporting,S
cleaner,uninfected,S
cleaner,sporty,S
cleaner,neat,S
cleaner,white,S
cleaner,light,S
cleaner,clear,S
cleaner,unclouded,S
cleaner,sportsmanlike,S
cleaner,blank,S
cleaner,fair,S
cleats,cleat,S
clerestory,clearstory,S
clews,clue,S
clews,clew,S
clincher,determiner,S
clinker,cinder,S
clinometer,inclinometer,S
clipper,limiter,S
cloak,drape,S
cloak,dissemble,S
cloak,robe,S
cloak,clothe,S
cloakroom,coatroom,S
geta,sabot,S
geta,patten,S
patten,sabot,S
clomiphene,clomid,S
closet,cupboard,S
closet,wardrobe,S
clotheshorse,beau,S
clotheshorse,sheik,S
clotheshorse,dude,S
clothing,drape,S
clothing,invest,S
clothing,adorn,S
clothing,robe,S
clothing,vesture,S
clothing,garb,S
clothing,raiment,S
clothing,garment,S
clothing,cloak,S
clothing,apparel,S
clothing,clothe,S
clothing,undress,A
arms,blazon,S
arms,munition,S
arms,branch,S
arms,limb,S
arms,subdivision,S
arms,weaponry,S
arms,fortify,S
arms,gird,S
arms,sleeve,S
arms,blazonry,S
arms,weapon,S
arms,disarm,A
blazon,emblazon,S
blazon,blazonry,S
coatrack,hatrack,S
coax,blarney,S
coax,inveigle,S
coax,cajole,S
coax,palaver,S
coax,wheedle,S
cobble,cobblestone,S
cobble,sett,S
cobblestone,sett,S
cocaine,cocain,S
cocotte,harlot,S
cocotte,bawd,S
cocotte,whore,S
cocotte,prostitute,S
coffer,lacuna,S
coif,arrange,S
coif,hairstyle,S
coif,hairdo,S
coif,coiffure,S
coil,scroll,S
coil,whorl,S
coil,gyrate,S
coil,curl,S
coil,curlicue,S
coil,gyre,S
coil,uncoil,A
whorl,curl,S
whorl,curlicue,S
whorl,scroll,S
whorl,gyre,S
coke,snow,S
snow,hoodwink,S
snow,bamboozle,S
snow,snowfall,S
collage,montage,S
collector,aggregator,S
collector,gatherer,S
collet,ferrule,S
colors,emblazon,S
colors,distort,S
colors,discolour,S
colors,tinge,S
colors,semblance,S
colors,colour,S
colors,colourise,S
colors,colours,S
colors,colouration,S
colors,coloring,S
colors,gloss,S
colors,colorize,S
colors,vividness,S
colors,discolor,S
colors,colouring,S
colors,coloration,S
colors,color,S
colours,emblazon,S
colours,distort,S
colours,discolour,S
colours,tinge,S
colours,semblance,S
colours,colour,S
colours,colourise,S
colours,colouration,S
colours,coloring,S
colours,gloss,S
colours,colorize,S
colours,vividness,S
colours,discolor,S
colours,colouring,S
colours,coloration,S
colours,color,S
columbarium,dovecote,S
column,pillar,S
column,tower,S
pillar,tower,S
pillar,mainstay,S
combine,unite,S
combine,commingle,S
combine,trust,S
combine,cartel,S
combine,merge,S
combine,coalesce,S
combine,fuse,S
combine,conflate,S
comforter,reliever,S
comforter,pacifier,S
comforter,sympathiser,S
comforter,sympathizer,S
comforter,quilt,S
pacifier,conciliator,S
pacifier,reconciler,S
compass,orbit,S
compass,circumnavigate,S
compass,savvy,S
compass,scope,S
compass,ambit,S
compass,comprehend,S
compass,grok,S
compass,range,S
compass,apprehend,S
component,ingredient,S
component,element,S
component,factor,S
element,ingredient,S
element,factor,S
compress,constrict,S
compress,decompress,A
computer,estimator,S
computer,reckoner,S
computer,figurer,S
condominium,condo,S
conductor,director,S
conductor,insulator,A
cone,strobilus,S
cone,conoid,S
connector,connecter,S
conservatory,conservatoire,S
conservatory,hothouse,S
controller,comptroller,S
controller,restrainer,S
controller,accountant,S
panel,impanel,S
panel,venire,S
panel,empanel,S
panel,jury,S
conventicle,meetinghouse,S
converter,convertor,S
conveyer,transporter,S
conveyer,conveyor,S
conveyor,transporter,S
cookhouse,galley,S
cooler,tank,S
cooler,nerveless,S
cooler,coolheaded,S
tank,tankful,S
cooling,chill,S
cooling,cool,S
cooling,heat,A
cope,coping,S
cope,contend,S
cope,manage,S
copy,transcript,S
copy,imitate,S
copy,simulate,S
copy,replicate,S
corbel,truss,S
truss,bind,S
cord,corduroy,S
cords,corduroy,S
cords,cord,S
cords,corduroys,S
corduroys,corduroy,S
corduroys,cord,S
core,gist,S
core,heart,S
core,pith,S
core,burden,S
core,meat,S
core,effect,S
core,nucleus,S
core,essence,S
core,marrow,S
core,inwardness,S
core,kernel,S
corner,tree,S
corner,niche,S
corner,nook,S
corner,quoin,S
cornerstone,fundament,S
cornerstone,basis,S
cornet,trump,S
cornet,trumpet,S
trumpet,trump,S
trump,outdo,S
trump,outflank,S
trump,scoop,S
cornice,valance,S
cornice,pelmet,S
valance,pelmet,S
corona,aureole,S
corselet,corslet,S
corset,stays,S
corset,girdle,S
girdle,sash,S
girdle,waistband,S
girdle,gird,S
girdle,deaden,S
girdle,stays,S
girdle,cincture,S
stays,persist,S
stays,stoppage,S
stays,arrest,S
stays,detain,S
stays,delay,S
stays,halt,S
stays,stay,S
stays,quell,S
stays,hitch,S
stays,rest,S
stays,check,S
stays,remain,S
stays,bide,S
stays,appease,S
stays,stick,S
stays,continue,S
stays,abide,S
stays,stop,S
stays,move,A
stays,depart,A
stays,change,A
couch,redact,S
couch,lounge,S
couch,sofa,S
counterpart,similitude,S
similitude,likeness,S
similitude,unlikeness,A
counterweight,counterpoise,S
counterweight,equaliser,S
counterweight,counterbalance,S
counterweight,counterpose,S
counterbalance,equilibrium,S
counterbalance,counterpoise,S
counterbalance,equipoise,S
counterbalance,counteract,S
counterbalance,oppose,S
counterbalance,offset,S
counterbalance,neutralize,S
counterbalance,equaliser,S
counterbalance,compensate,S
counterbalance,countervail,S
counterpoise,equaliser,S
counterpoise,counterpose,S
cowshed,byre,S
cowhide,cowskin,S
cowl,cowling,S
tornado,twister,S
cracker,redneck,S
cracker,firecracker,S
cracker,banger,S
cradle,provenance,S
cradle,birthplace,S
cradle,provenience,S
cradle,rocker,S
cramp,hamper,S
cramp,strangle,S
crampon,climber,S
climber,mounter,S
cream,ointment,S
cream,clobber,S
cream,drub,S
ointment,balm,S
ointment,unguent,S
credenza,credence,S
crematory,crematorium,S
crepe,crape,S
crape,kink,S
crape,frizzle,S
crape,frizz,S
crape,crimp,S
eyelet,grommet,S
crock,lampblack,S
crock,soot,S
crockery,dishware,S
crook,felon,S
crook,malefactor,S
crosswalk,crossover,S
crosspiece,trave,S
crosspiece,crossbeam,S
crotchet,oddity,S
crotchet,quirkiness,S
crotchet,quirk,S
crown,jacket,S
crown,diadem,S
crown,summit,S
crown,pate,S
crown,coronate,S
crown,pennant,S
crown,treetop,S
crystal,quartz,S
crystal,crystallization,S
cubby,cubbyhole,S
cubbyhole,pigeonhole,S
pigeonhole,stereotype,S
pigeonhole,stamp,S
cube,dice,S
cuff,handcuff,S
cuff,manacle,S
cuff,whomp,S
